SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Other Staff,8935.52,Derived - Major Staffing Category,Derived
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,School Staff,11721.73,Derived - Major Staffing Category,Derived
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,Teachers,23771.26,Derived - Major Staffing Category,Derived
2017-2018,31,NEBRASKA,NE,Nebraska Department of Education,01,No Category Codes,48012.22,Education Unit Total,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,All Other Support Staff,1092.00,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Elementary School Counselors,336.50,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Elementary Teachers,9723.65,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Instructional Coordinators and Supervisors to the Staff,35.50,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Kindergarten Teachers,1568.00,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrative Support Staff,78.82,Category Set A,Imputation
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrators,38.40,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Librarians/media specialists,298.00,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Library/Media Support Staff,159.11,Category Set A,Imputation
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Missing,,Category Set A,Not reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Paraprofessionals/Instructional Aides,6195.97,Category Set A,Imputation
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Pre-kindergarten Teachers,56.00,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,School Administrative Support Staff,1663.05,Category Set A,Imputation
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,School administrators,1194.00,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,School Counselors,115.00,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Secondary School Counselors,564.00,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Secondary Teachers,8452.96,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Student Support Services Staff,368.50,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Ungraded Teachers,3908.37,Category Set A,Reported
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Guidance Counselors,1015.50,Derived - Major Staffing Category,Derived
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,LEA Staff,152.72,Derived - Major Staffing Category,Derived
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Other Staff,1092.00,Derived - Major Staffing Category,Derived
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,School Staff,9878.63,Derived - Major Staffing Category,Derived
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,Teachers,23708.98,Derived - Major Staffing Category,Derived
2017-2018,32,NEVADA,NV,Nevada Department of Education,01,No Category Codes,35847.83,Education Unit Total,Imputation
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,All Other Support Staff,4956.70,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Elementary School Counselors,458.10,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Elementary Teachers,9036.20,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Instructional Coordinators and Supervisors to the Staff,270.63,Category Set A,Imputation
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Kindergarten Teachers,624.10,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Administrative Support Staff,762.60,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Administrators,758.20,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Librarians/media specialists,322.50,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Library/Media Support Staff,231.00,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Missing,,Category Set A,Not reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Paraprofessionals/Instructional Aides,7142.60,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Pre-kindergarten Teachers,198.20,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Administrative Support Staff,545.78,Category Set A,Imputation
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School administrators,526.67,Category Set A,Imputation
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Secondary School Counselors,367.20,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Secondary Teachers,4730.30,Category Set A,Reported
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Student Support Services Staff,687.42,Category Set A,Imputation
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Guidance Counselors,825.30,Derived - Major Staffing Category,Derived
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Staff,1791.43,Derived - Major Staffing Category,Derived
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Other Staff,4956.70,Derived - Major Staffing Category,Derived
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Staff,9455.97,Derived - Major Staffing Category,Derived
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Teachers,14588.80,Derived - Major Staffing Category,Derived
2017-2018,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,No Category Codes,31618.20,Education Unit Total,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,All Other Support Staff,39741.51,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Elementary School Counselors,1898.13,Category Set A,Imputation
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Elementary Teachers,54653.43,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,3835.57,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,3047.23,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,5502.78,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Administrators,1455.49,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Librarians/media specialists,1333.30,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,0.00,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,39356.28,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,3496.35,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,9587.31,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School administrators,5214.93,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Imputation
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Secondary School Counselors,1911.52,Category Set A,Imputation
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Secondary Teachers,37635.01,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Student Support Services Staff,13452.48,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Ungraded Teachers,16664.07,Category Set A,Reported
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Guidance Counselors,3809.65,Derived - Major Staffing Category,Derived
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Staff,10793.84,Derived - Major Staffing Category,Derived
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Other Staff,39741.51,Derived - Major Staffing Category,Derived
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Staff,68944.30,Derived - Major Staffing Category,Derived
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Teachers,115496.1,Derived - Major Staffing Category,Derived
2017-2018,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,No Category Codes,238785.4,Education Unit Total,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,All Other Support Staff,3536.30,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Elementary School Counselors,258.37,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Elementary Teachers,7780.94,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Instructional Coordinators and Supervisors to the Staff,360.32,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Kindergarten Teachers,1138.40,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Administrative Support Staff,31.51,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Administrators,205.71,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Librarians/media specialists,216.58,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Library/Media Support Staff,132.01,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Missing,,Category Set A,Not reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Paraprofessionals/Instructional Aides,5817.97,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Pre-kindergarten Teachers,467.63,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Administrative Support Staff,1920.47,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School administrators,1125.15,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Counselors,3.00,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Secondary School Counselors,428.74,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Secondary Teachers,7959.85,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Student Support Services Staff,1344.63,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Ungraded Teachers,3745.16,Category Set A,Reported
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Guidance Counselors,690.11,Derived - Major Staffing Category,Derived
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Staff,597.54,Derived - Major Staffing Category,Derived
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Other Staff,3536.30,Derived - Major Staffing Category,Derived
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Staff,10556.81,Derived - Major Staffing Category,Derived
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Teachers,21091.98,Derived - Major Staffing Category,Derived
2017-2018,35,NEW MEXICO,NM,New Mexico Public Education Department,01,No Category Codes,36472.74,Education Unit Total,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,All Other Support Staff,64871.78,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Elementary School Counselors,1607.39,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Elementary Teachers,98528.76,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Instructional Coordinators and Supervisors to the Staff,2671.38,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Kindergarten Teachers,7366.12,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Administrative Support Staff,21058.20,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Administrators,4384.23,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Librarians/media specialists,2592.98,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Library/Media Support Staff,1121.70,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Missing,,Category Set A,Not reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Paraprofessionals/Instructional Aides,67566.50,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Pre-kindergarten Teachers,2998.38,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Administrative Support Staff,10328.29,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School administrators,13074.76,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Counselors,0.00,Category Set A,Post-submission edit
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Secondary School Counselors,7739.81,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Secondary Teachers,95743.58,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Student Support Services Staff,15115.77,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Ungraded Teachers,8522.01,Category Set A,Reported
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Guidance Counselors,9347.20,Derived - Major Staffing Category,Derived
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Staff,28113.81,Derived - Major Staffing Category,Derived
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Other Staff,64871.78,Derived - Major Staffing Category,Derived
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Staff,109800.0,Derived - Major Staffing Category,Derived
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Teachers,213158.9,Derived - Major Staffing Category,Derived
2017-2018,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,No Category Codes,425291.6,Education Unit Total,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,All Other Support Staff,31390.39,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Elementary School Counselors,1660.38,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Elementary Teachers,61009.69,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,1208.53,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Kindergarten Teachers,7089.89,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Administrative Support Staff,5688.39,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Administrators,1710.65,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Librarians/media specialists,2127.45,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Library/Media Support Staff,243.30,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Missing,,Category Set A,Not reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Paraprofessionals/Instructional Aides,22366.06,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Pre-kindergarten Teachers,1904.08,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Administrative Support Staff,7008.69,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School administrators,5933.44,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Counselors,105.03,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Secondary School Counselors,2534.87,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Secondary Teachers,29641.16,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Student Support Services Staff,11420.22,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Ungraded Teachers,755.97,Category Set A,Reported
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Guidance Counselors,4300.28,Derived - Major Staffing Category,Derived
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Staff,8607.57,Derived - Major Staffing Category,Derived
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Other Staff,31390.39,Derived - Major Staffing Category,Derived
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Staff,49099.16,Derived - Major Staffing Category,Derived
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Teachers,100400.8,Derived - Major Staffing Category,Derived
2017-2018,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,No Category Codes,193798.2,Education Unit Total,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,All Other Support Staff,2690.83,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Elementary School Counselors,228.64,Category Set A,Imputation
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Elementary Teachers,5382.75,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,201.59,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Kindergarten Teachers,616.81,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Administrative Support Staff,286.94,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Administrators,516.14,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Librarians/media specialists,190.31,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Library/Media Support Staff,199.02,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Missing,,Category Set A,Not reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Paraprofessionals/Instructional Aides,2849.10,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Pre-kindergarten Teachers,163.17,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Administrative Support Staff,571.33,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School administrators,498.41,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Counselors,0.00,Category Set A,Imputation
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Secondary School Counselors,140.74,Category Set A,Imputation
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Secondary Teachers,3120.79,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Student Support Services Staff,941.98,Category Set A,Reported
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Guidance Counselors,369.38,Derived - Major Staffing Category,Derived
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Staff,1004.67,Derived - Major Staffing Category,Derived
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Other Staff,2690.83,Derived - Major Staffing Category,Derived
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Staff,5250.15,Derived - Major Staffing Category,Derived
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Teachers,9283.52,Derived - Major Staffing Category,Derived
2017-2018,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,No Category Codes,18598.55,Education Unit Total,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,All Other Support Staff,130642.8,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Elementary School Counselors,1571.51,Category Set A,Imputation
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Elementary Teachers,36729.62,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2374.41,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Kindergarten Teachers,5558.70,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,LEA Administrative Support Staff,14784.50,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,LEA Administrators,2610.16,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Librarians/media specialists,803.04,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Library/Media Support Staff,1589.96,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Missing,,Category Set A,Not reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Paraprofessionals/Instructional Aides,23002.37,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Pre-kindergarten Teachers,1698.48,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,School Administrative Support Staff,12374.92,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,School administrators,5457.66,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,School Counselors,0.00,Category Set A,Imputation
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Secondary School Counselors,2272.72,Category Set A,Imputation
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Secondary Teachers,41543.14,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Student Support Services Staff,27169.63,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Ungraded Teachers,13382.22,Category Set A,Reported
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Guidance Counselors,3844.23,Derived - Major Staffing Category,Derived
2017-2018,39,OHIO,OH,Ohio Department of Education,01,LEA Staff,19769.07,Derived - Major Staffing Category,Derived
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Other Staff,130642.8,Derived - Major Staffing Category,Derived
2017-2018,39,OHIO,OH,Ohio Department of Education,01,School Staff,70397.58,Derived - Major Staffing Category,Derived
2017-2018,39,OHIO,OH,Ohio Department of Education,01,Teachers,98912.16,Derived - Major Staffing Category,Derived
2017-2018,39,OHIO,OH,Ohio Department of Education,01,No Category Codes,323565.8,Education Unit Total,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,All Other Support Staff,14933.44,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Elementary School Counselors,664.35,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Elementary Teachers,19538.82,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,333.64,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,2312.13,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,3088.19,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Administrators,833.08,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Librarians/media specialists,900.44,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,687.79,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,10231.88,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1791.87,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,3767.30,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School administrators,2273.10,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-submission edit
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Secondary School Counselors,939.92,Category Set A,Reported
2017-2018,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Secondary Teachers,17953.94,Category Set A,Reported
