SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Elementary Teachers,144603.04,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Instructional Coordinators and Supervisors to the Staff,4677.89,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Kindergarten Teachers,21411.76,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Administrative Support Staff,30192.97,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Administrators,7994.06,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Librarians/media specialists,4414.10,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Library/Media Support Staff,1404.23,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Missing,,Category Set A,Not reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Paraprofessionals/Instructional Aides,88546.16,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Pre-kindergarten Teachers,13569.80,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Administrative Support Staff,28509.57,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School administrators,27886.23,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Counselors,14130.89,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Psychologists,2466.88,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Secondary Teachers,165814.71,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Student Support Services Staff (w/o Psychology),35387.50,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Ungraded Teachers,31182.60,Category Set A,Reported
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Guidance Counselors,14130.89,Derived - Major Staffing Category,Derived
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Staff,42864.92,Derived - Major Staffing Category,Derived
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Other Staff,158136.50,Derived - Major Staffing Category,Derived
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Staff,188614.67,Derived - Major Staffing Category,Derived
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Teachers,376581.91,Derived - Major Staffing Category,Derived
2023-2024,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,No Category Codes,780328.89,Education Unit Total,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,All Other Support Staff,,Category Set A,Missing
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Elementary School Counselors,352.04,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Elementary Teachers,12168.46,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Instructional Coordinators and Supervisors to the Staff,977.66,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Kindergarten Teachers,1828.51,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,LEA Administrative Support Staff,,Category Set A,Missing
2023-2024,49,UTAH,UT,Utah State Board of Education,01,LEA Administrators,496.49,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Librarians/media specialists,232.61,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Library/Media Support Staff,,Category Set A,Missing
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Missing,,Category Set A,Not reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Missing
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Pre-kindergarten Teachers,424.43,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,School Administrative Support Staff,,Category Set A,Missing
2023-2024,49,UTAH,UT,Utah State Board of Education,01,School administrators,1867.55,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,School Counselors,0.00,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,School Psychologists,1623.85,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Secondary School Counselors,1065.09,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Secondary Teachers,15661.73,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Student Support Services Staff (w/o Psychology),,Category Set A,Missing
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Ungraded Teachers,3453.60,Category Set A,Reported
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Guidance Counselors,1417.13,Derived - Major Staffing Category,Derived
2023-2024,49,UTAH,UT,Utah State Board of Education,01,LEA Staff,,Derived - Major Staffing Category,Suppressed
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Other Staff,,Derived - Major Staffing Category,Suppressed
2023-2024,49,UTAH,UT,Utah State Board of Education,01,School Staff,,Derived - Major Staffing Category,Suppressed
2023-2024,49,UTAH,UT,Utah State Board of Education,01,Teachers,33536.73,Derived - Major Staffing Category,Derived
2023-2024,49,UTAH,UT,Utah State Board of Education,01,No Category Codes,,Education Unit Total,Suppressed
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,All Other Support Staff,2056.28,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Elementary School Counselors,230.04,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Elementary Teachers,2396.72,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Instructional Coordinators and Supervisors to the Staff,611.21,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Kindergarten Teachers,327.40,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,LEA Administrative Support Staff,607.20,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,LEA Administrators,198.03,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Librarians/media specialists,204.33,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Library/Media Support Staff,54.76,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Missing,,Category Set A,Not reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Paraprofessionals/Instructional Aides,3605.32,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Pre-kindergarten Teachers,241.38,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,School Administrative Support Staff,778.29,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,School administrators,588.54,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,School Counselors,0.00,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,School Psychologists,90.74,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Secondary School Counselors,251.29,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Secondary Teachers,2518.46,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Student Support Services Staff (w/o Psychology),2030.90,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Ungraded Teachers,2478.15,Category Set A,Reported
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Guidance Counselors,481.33,Derived - Major Staffing Category,Derived
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,LEA Staff,1416.44,Derived - Major Staffing Category,Derived
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Other Staff,2056.28,Derived - Major Staffing Category,Derived
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,School Staff,7352.88,Derived - Major Staffing Category,Derived
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,Teachers,7962.11,Derived - Major Staffing Category,Derived
2023-2024,50,VERMONT,VT,Vermont Agency of Education,01,No Category Codes,19269.04,Education Unit Total,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,All Other Support Staff,,Category Set A,Suppressed
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Elementary School Counselors,1795.21,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Elementary Teachers,35581.87,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,9700.83,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Kindergarten Teachers,4431.73,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Administrative Support Staff,5981.36,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Administrators,4574.52,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Librarians/media specialists,1775.48,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Library/Media Support Staff,915.99,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Paraprofessionals/Instructional Aides,29137.22,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Pre-kindergarten Teachers,2425.23,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,School Administrative Support Staff,6452.52,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,School administrators,4880.47,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,School Psychologists,1081.91,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Secondary School Counselors,2577.45,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Secondary Teachers,51596.08,Category Set A,Reported
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Student Support Services Staff (w/o Psychology),,Category Set A,Suppressed
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Guidance Counselors,4372.66,Derived - Major Staffing Category,Derived
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Staff,20256.71,Derived - Major Staffing Category,Derived
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Other Staff,,Derived - Major Staffing Category,Suppressed
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,School Staff,,Derived - Major Staffing Category,Suppressed
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,Teachers,94034.91,Derived - Major Staffing Category,Derived
2023-2024,51,VIRGINIA,VA,Virginia Department of Education,01,No Category Codes,207626.40,Education Unit Total,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,All Other Support Staff,21196.53,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Elementary School Counselors,1145.56,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Elementary Teachers,29596.00,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,4110.96,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Kindergarten Teachers,5425.91,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Administrative Support Staff,3009.37,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Administrators,1461.43,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Librarians/media specialists,726.50,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Library/Media Support Staff,0.00,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Missing,,Category Set A,Not reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Paraprofessionals/Instructional Aides,13956.68,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Pre-kindergarten Teachers,657.44,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Administrative Support Staff,4966.62,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School administrators,3560.78,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Psychologists,1120.92,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Secondary School Counselors,1867.10,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Secondary Teachers,26872.45,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Student Support Services Staff (w/o Psychology),3761.38,Category Set A,Reported
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Guidance Counselors,3012.66,Derived - Major Staffing Category,Derived
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Staff,8581.76,Derived - Major Staffing Category,Derived
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Other Staff,21196.53,Derived - Major Staffing Category,Derived
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Staff,28092.88,Derived - Major Staffing Category,Derived
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Teachers,62551.80,Derived - Major Staffing Category,Derived
2023-2024,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,No Category Codes,123435.62,Education Unit Total,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,All Other Support Staff,8151.54,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Elementary School Counselors,311.57,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Elementary Teachers,8196.86,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,383.09,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Kindergarten Teachers,891.00,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Administrative Support Staff,1281.88,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Administrators,1057.33,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Librarians/media specialists,177.64,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Paraprofessionals/Instructional Aides,4803.39,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Pre-kindergarten Teachers,597.03,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Administrative Support Staff,503.16,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School administrators,1153.85,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Psychologists,137.87,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Secondary School Counselors,488.50,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Secondary Teachers,8988.92,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Student Support Services Staff (w/o Psychology),1477.54,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Ungraded Teachers,14.25,Category Set A,Reported
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Guidance Counselors,800.07,Derived - Major Staffing Category,Derived
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Staff,2722.30,Derived - Major Staffing Category,Derived
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Other Staff,8151.54,Derived - Major Staffing Category,Derived
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Staff,8253.45,Derived - Major Staffing Category,Derived
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Teachers,18688.06,Derived - Major Staffing Category,Derived
2023-2024,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,No Category Codes,38615.42,Education Unit Total,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,All Other Support Staff,19408.11,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Elementary School Counselors,876.44,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Elementary Teachers,24356.71,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,1532.97,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Kindergarten Teachers,2802.57,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Administrative Support Staff,2809.33,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Administrators,1294.23,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Librarians/media specialists,882.42,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Library/Media Support Staff,636.74,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Missing,,Category Set A,Not reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Paraprofessionals/Instructional Aides,11087.42,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Pre-kindergarten Teachers,2514.92,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Administrative Support Staff,3769.82,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School administrators,2842.22,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Counselors,91.02,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Psychologists,1054.91,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Secondary School Counselors,1280.81,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Secondary Teachers,29430.52,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Student Support Services Staff (w/o Psychology),9256.64,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Ungraded Teachers,518.30,Category Set A,Reported
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Guidance Counselors,2248.27,Derived - Major Staffing Category,Derived
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Staff,5636.53,Derived - Major Staffing Category,Derived
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Other Staff,19408.11,Derived - Major Staffing Category,Derived
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Staff,29530.17,Derived - Major Staffing Category,Derived
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Teachers,59623.02,Derived - Major Staffing Category,Derived
2023-2024,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,No Category Codes,116446.10,Education Unit Total,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,All Other Support Staff,3028.74,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Elementary School Counselors,96.56,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Elementary Teachers,3565.78,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Instructional Coordinators and Supervisors to the Staff,266.59,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Kindergarten Teachers,341.29,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,LEA Administrative Support Staff,435.37,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,LEA Administrators,405.05,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Librarians/media specialists,80.59,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Library/Media Support Staff,341.65,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Paraprofessionals/Instructional Aides,2543.16,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Pre-kindergarten Teachers,32.13,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,School Administrative Support Staff,554.22,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,School administrators,405.43,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,School Counselors,0.00,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,School Psychologists,96.05,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Secondary School Counselors,209.29,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Secondary Teachers,3512.34,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Student Support Services Staff (w/o Psychology),1023.77,Category Set A,Reported
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Guidance Counselors,305.85,Derived - Major Staffing Category,Derived
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,LEA Staff,1107.01,Derived - Major Staffing Category,Derived
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Other Staff,3028.74,Derived - Major Staffing Category,Derived
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,School Staff,5044.87,Derived - Major Staffing Category,Derived
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,Teachers,7451.54,Derived - Major Staffing Category,Derived
2023-2024,56,WYOMING,WY,Wyoming Department of Education,01,No Category Codes,16938.01,Education Unit Total,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,All Other Support Staff,2383.84,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Elementary School Counselors,101.84,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Elementary Teachers,1879.63,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Instructional Coordinators and Supervisors to the Staff,41.00,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Kindergarten Teachers,20.00,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Administrative Support Staff,130.83,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Administrators,183.14,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Librarians/media specialists,28.90,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Library/Media Support Staff,14.50,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Missing,,Category Set A,Not reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Paraprofessionals/Instructional Aides,1148.00,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Pre-kindergarten Teachers,0.00,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Administrative Support Staff,351.65,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School administrators,242.90,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Counselors,39.50,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Psychologists,56.83,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Secondary School Counselors,17.33,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Secondary Teachers,847.53,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Student Support Services Staff (w/o Psychology),485.58,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Ungraded Teachers,156.00,Category Set A,Reported
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Guidance Counselors,158.67,Derived - Major Staffing Category,Derived
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Staff,354.97,Derived - Major Staffing Category,Derived
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Other Staff,2383.84,Derived - Major Staffing Category,Derived
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Staff,2328.36,Derived - Major Staffing Category,Derived
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Teachers,2903.16,Derived - Major Staffing Category,Derived
2023-2024,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,No Category Codes,8129.00,Education Unit Total,Reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,All Other Support Staff,,Category Set A,Not reported
2023-2024,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Elementary School Counselors,,Category Set A,Not reported
