SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2018-2019,31,NEBRASKA,NE,Nebraska Department of Education,01,Guidance Counselors,848.46,Derived - Major Staffing Category,Derived
2018-2019,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Staff,2668.47,Derived - Major Staffing Category,Derived
2018-2019,31,NEBRASKA,NE,Nebraska Department of Education,01,Other Staff,8652.57,Derived - Major Staffing Category,Derived
2018-2019,31,NEBRASKA,NE,Nebraska Department of Education,01,School Staff,12568.18,Derived - Major Staffing Category,Derived
2018-2019,31,NEBRASKA,NE,Nebraska Department of Education,01,Teachers,23911.60,Derived - Major Staffing Category,Derived
2018-2019,31,NEBRASKA,NE,Nebraska Department of Education,01,No Category Codes,48649.28,Education Unit Total,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,All Other Support Staff,,Category Set A,Missing
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Elementary School Counselors,316.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Elementary Teachers,8702.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Instructional Coordinators and Supervisors to the Staff,596.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Kindergarten Teachers,1440.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrative Support Staff,,Category Set A,Missing
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrators,46.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Librarians/media specialists,257.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Library/Media Support Staff,,Category Set A,Missing
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Missing
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Pre-kindergarten Teachers,580.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,School Administrative Support Staff,,Category Set A,Missing
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,School administrators,1155.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,School Counselors,67.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Secondary School Counselors,533.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Secondary Teachers,8907.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Student Support Services Staff,794.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Ungraded Teachers,3611.00,Category Set A,Reported
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Guidance Counselors,916.00,Derived - Major Staffing Category,Derived
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,LEA Staff,642.00,Derived - Major Staffing Category,Derived
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Other Staff,0.00,Derived - Major Staffing Category,Derived
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,School Staff,2206.00,Derived - Major Staffing Category,Derived
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,Teachers,23240.00,Derived - Major Staffing Category,Derived
2018-2019,32,NEVADA,NV,Nevada Department of Education,01,No Category Codes,27004.00,Education Unit Total,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,All Other Support Staff,5758.40,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Elementary School Counselors,455.00,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Elementary Teachers,8933.10,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Instructional Coordinators and Supervisors to the Staff,277.88,Category Set A,Imputation
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Kindergarten Teachers,665.70,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Administrative Support Staff,753.50,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Administrators,690.20,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Librarians/media specialists,333.60,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Library/Media Support Staff,224.20,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Missing,,Category Set A,Not reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Paraprofessionals/Instructional Aides,7061.40,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Pre-kindergarten Teachers,208.20,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Administrative Support Staff,483.88,Category Set A,Imputation
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School administrators,529.02,Category Set A,Imputation
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Secondary School Counselors,361.60,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Secondary Teachers,4836.50,Category Set A,Reported
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Student Support Services Staff,766.72,Category Set A,Imputation
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Guidance Counselors,816.60,Derived - Major Staffing Category,Derived
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Staff,1721.58,Derived - Major Staffing Category,Derived
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Other Staff,5758.40,Derived - Major Staffing Category,Derived
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Staff,9398.82,Derived - Major Staffing Category,Derived
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Teachers,14643.50,Derived - Major Staffing Category,Derived
2018-2019,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,No Category Codes,32338.90,Education Unit Total,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,All Other Support Staff,39905.60,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Elementary School Counselors,1941.11,Category Set A,Imputation
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Elementary Teachers,55026.30,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,4002.47,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,3032.06,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,5499.46,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Administrators,1462.39,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Librarians/media specialists,1289.97,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,0.00,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,39938.29,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,3676.32,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,9517.21,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School administrators,5332.46,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Imputation
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Secondary School Counselors,1975.06,Category Set A,Imputation
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Secondary Teachers,37639.46,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Student Support Services Staff,13713.69,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Ungraded Teachers,16814.44,Category Set A,Reported
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Guidance Counselors,3916.17,Derived - Major Staffing Category,Derived
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Staff,10964.32,Derived - Major Staffing Category,Derived
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Other Staff,39905.60,Derived - Major Staffing Category,Derived
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Staff,69791.62,Derived - Major Staffing Category,Derived
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Teachers,116188.6,Derived - Major Staffing Category,Derived
2018-2019,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,No Category Codes,240766.3,Education Unit Total,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,All Other Support Staff,3695.99,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Elementary School Counselors,266.21,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Elementary Teachers,7618.78,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Instructional Coordinators and Supervisors to the Staff,394.19,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Kindergarten Teachers,1136.35,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Administrative Support Staff,33.95,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Administrators,236.24,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Librarians/media specialists,209.92,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Library/Media Support Staff,127.94,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Missing,,Category Set A,Not reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Paraprofessionals/Instructional Aides,6106.21,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Pre-kindergarten Teachers,523.38,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Administrative Support Staff,1968.62,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School administrators,1176.50,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Counselors,4.00,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Secondary School Counselors,435.41,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Secondary Teachers,8034.68,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Student Support Services Staff,1506.42,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Ungraded Teachers,3826.02,Category Set A,Reported
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Guidance Counselors,705.62,Derived - Major Staffing Category,Derived
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Staff,664.38,Derived - Major Staffing Category,Derived
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Other Staff,3695.99,Derived - Major Staffing Category,Derived
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Staff,11095.61,Derived - Major Staffing Category,Derived
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Teachers,21139.21,Derived - Major Staffing Category,Derived
2018-2019,35,NEW MEXICO,NM,New Mexico Public Education Department,01,No Category Codes,37300.81,Education Unit Total,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,All Other Support Staff,62015.52,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Elementary School Counselors,1644.84,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Elementary Teachers,97819.56,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Instructional Coordinators and Supervisors to the Staff,2468.44,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Kindergarten Teachers,7335.84,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Administrative Support Staff,18302.80,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Administrators,4447.93,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Librarians/media specialists,2553.65,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Library/Media Support Staff,1117.70,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Missing,,Category Set A,Not reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Paraprofessionals/Instructional Aides,46846.70,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Pre-kindergarten Teachers,3038.76,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Administrative Support Staff,11491.95,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School administrators,13233.56,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Counselors,0.00,Category Set A,Post-submission edit
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Secondary School Counselors,7733.47,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Secondary Teachers,95625.64,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Student Support Services Staff,15104.81,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Ungraded Teachers,8337.13,Category Set A,Reported
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Guidance Counselors,9378.31,Derived - Major Staffing Category,Derived
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Staff,25219.17,Derived - Major Staffing Category,Derived
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Other Staff,62015.52,Derived - Major Staffing Category,Derived
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Staff,90348.37,Derived - Major Staffing Category,Derived
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Teachers,212156.9,Derived - Major Staffing Category,Derived
2018-2019,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,No Category Codes,399118.3,Education Unit Total,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,All Other Support Staff,31542.48,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Elementary School Counselors,1724.56,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Elementary Teachers,61167.93,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,1189.41,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Kindergarten Teachers,7136.50,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Administrative Support Staff,5747.71,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Administrators,1721.77,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Librarians/media specialists,2043.05,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Library/Media Support Staff,227.34,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Missing,,Category Set A,Not reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Paraprofessionals/Instructional Aides,22241.01,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Pre-kindergarten Teachers,1960.55,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Administrative Support Staff,6958.75,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School administrators,5984.47,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Counselors,108.98,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Secondary School Counselors,2557.10,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Secondary Teachers,29131.03,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Student Support Services Staff,11713.26,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Ungraded Teachers,824.29,Category Set A,Reported
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Guidance Counselors,4390.64,Derived - Major Staffing Category,Derived
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Staff,8658.89,Derived - Major Staffing Category,Derived
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Other Staff,31542.48,Derived - Major Staffing Category,Derived
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Staff,49167.88,Derived - Major Staffing Category,Derived
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Teachers,100220.3,Derived - Major Staffing Category,Derived
2018-2019,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,No Category Codes,193980.2,Education Unit Total,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,All Other Support Staff,2674.81,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Elementary School Counselors,238.27,Category Set A,Imputation
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Elementary Teachers,5533.95,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,276.50,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Kindergarten Teachers,607.15,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Administrative Support Staff,295.21,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Administrators,514.24,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Librarians/media specialists,187.68,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Library/Media Support Staff,197.01,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Missing,,Category Set A,Not reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Paraprofessionals/Instructional Aides,2863.85,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Pre-kindergarten Teachers,168.03,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Administrative Support Staff,574.23,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School administrators,503.24,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Counselors,0.00,Category Set A,Imputation
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Secondary School Counselors,147.61,Category Set A,Imputation
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Secondary Teachers,3160.95,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Student Support Services Staff,971.18,Category Set A,Reported
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Guidance Counselors,385.88,Derived - Major Staffing Category,Derived
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Staff,1085.95,Derived - Major Staffing Category,Derived
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Other Staff,2674.81,Derived - Major Staffing Category,Derived
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Staff,5297.19,Derived - Major Staffing Category,Derived
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Teachers,9470.08,Derived - Major Staffing Category,Derived
2018-2019,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,No Category Codes,18913.91,Education Unit Total,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,All Other Support Staff,130342.2,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Elementary School Counselors,1617.29,Category Set A,Imputation
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Elementary Teachers,42157.81,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2410.65,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Kindergarten Teachers,6421.71,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,LEA Administrative Support Staff,14534.13,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,LEA Administrators,2645.21,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Librarians/media specialists,785.87,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Library/Media Support Staff,1581.46,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Paraprofessionals/Instructional Aides,24444.67,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Pre-kindergarten Teachers,2248.40,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,School Administrative Support Staff,12499.84,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,School administrators,5540.38,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,School Counselors,0.00,Category Set A,Imputation
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Secondary School Counselors,2328.24,Category Set A,Imputation
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Secondary Teachers,47213.12,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Student Support Services Staff,27620.55,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Ungraded Teachers,3698.36,Category Set A,Reported
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Guidance Counselors,3945.53,Derived - Major Staffing Category,Derived
2018-2019,39,OHIO,OH,Ohio Department of Education,01,LEA Staff,19589.99,Derived - Major Staffing Category,Derived
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Other Staff,130342.2,Derived - Major Staffing Category,Derived
2018-2019,39,OHIO,OH,Ohio Department of Education,01,School Staff,72472.77,Derived - Major Staffing Category,Derived
2018-2019,39,OHIO,OH,Ohio Department of Education,01,Teachers,101739.4,Derived - Major Staffing Category,Derived
2018-2019,39,OHIO,OH,Ohio Department of Education,01,No Category Codes,328089.9,Education Unit Total,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,All Other Support Staff,14807.09,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Elementary School Counselors,692.63,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Elementary Teachers,20030.95,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,349.09,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,2287.50,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,3046.38,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Administrators,817.39,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Librarians/media specialists,900.89,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,675.57,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,10669.28,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1847.29,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,3869.99,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School administrators,2329.86,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-submission edit
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Secondary School Counselors,967.23,Category Set A,Reported
