SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,All Other Support Staff,154148.93,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Elementary Teachers,143332.74,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Instructional Coordinators and Supervisors to the Staff,4702.19,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Kindergarten Teachers,21529.00,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Administrative Support Staff,28901.03,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Administrators,8415.16,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Librarians/media specialists,4447.04,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Library/Media Support Staff,1447.55,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Missing,,Category Set A,Not reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Paraprofessionals/Instructional Aides,86502.96,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Pre-kindergarten Teachers,12981.54,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Administrative Support Staff,28684.56,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School administrators,27766.77,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Counselors,14181.28,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Psychologists,2395.91,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Secondary Teachers,164883.51,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Student Support Services Staff (w/o Psychology),33102.20,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Ungraded Teachers,30605.56,Category Set A,Reported
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Guidance Counselors,14181.28,Derived - Major Staffing Category,Derived
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Staff,42018.38,Derived - Major Staffing Category,Derived
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Other Staff,154148.93,Derived - Major Staffing Category,Derived
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Staff,184346.99,Derived - Major Staffing Category,Derived
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Teachers,373332.35,Derived - Major Staffing Category,Derived
2022-2023,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,No Category Codes,768027.93,Education Unit Total,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,All Other Support Staff,,Category Set A,Missing
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Elementary School Counselors,323.34,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Elementary Teachers,12192.09,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Instructional Coordinators and Supervisors to the Staff,2821.75,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Kindergarten Teachers,1574.29,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,LEA Administrative Support Staff,,Category Set A,Missing
2022-2023,49,UTAH,UT,Utah State Board of Education,01,LEA Administrators,471.73,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Librarians/media specialists,239.22,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Library/Media Support Staff,,Category Set A,Missing
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Missing,,Category Set A,Not reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Missing
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Pre-kindergarten Teachers,398.53,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,School Administrative Support Staff,,Category Set A,Missing
2022-2023,49,UTAH,UT,Utah State Board of Education,01,School administrators,1810.85,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,School Counselors,0.00,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,School Psychologists,1539.41,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Secondary School Counselors,1064.54,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Secondary Teachers,13613.22,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Student Support Services Staff (w/o Psychology),,Category Set A,Missing
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Ungraded Teachers,3385.85,Category Set A,Reported
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Guidance Counselors,1387.88,Derived - Major Staffing Category,Derived
2022-2023,49,UTAH,UT,Utah State Board of Education,01,LEA Staff,,Derived - Major Staffing Category,Missing
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Other Staff,,Derived - Major Staffing Category,Missing
2022-2023,49,UTAH,UT,Utah State Board of Education,01,School Staff,,Derived - Major Staffing Category,Missing
2022-2023,49,UTAH,UT,Utah State Board of Education,01,Teachers,31163.98,Derived - Major Staffing Category,Derived
2022-2023,49,UTAH,UT,Utah State Board of Education,01,No Category Codes,,Education Unit Total,Suppressed
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,All Other Support Staff,1923.21,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Elementary School Counselors,231.08,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Elementary Teachers,2366.79,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Instructional Coordinators and Supervisors to the Staff,614.11,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Kindergarten Teachers,343.66,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,LEA Administrative Support Staff,586.44,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,LEA Administrators,192.02,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Librarians/media specialists,203.86,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Library/Media Support Staff,51.30,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Missing,,Category Set A,Not reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Paraprofessionals/Instructional Aides,3588.22,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Pre-kindergarten Teachers,245.73,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,School Administrative Support Staff,783.59,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,School administrators,572.72,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,School Counselors,0.00,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,School Psychologists,93.87,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Secondary School Counselors,241.34,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Secondary Teachers,2483.19,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Student Support Services Staff (w/o Psychology),1962.78,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Ungraded Teachers,2494.49,Category Set A,Reported
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Guidance Counselors,472.42,Derived - Major Staffing Category,Derived
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,LEA Staff,1392.57,Derived - Major Staffing Category,Derived
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Other Staff,1923.21,Derived - Major Staffing Category,Derived
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,School Staff,7256.34,Derived - Major Staffing Category,Derived
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,Teachers,7933.86,Derived - Major Staffing Category,Derived
2022-2023,50,VERMONT,VT,Vermont Agency of Education,01,No Category Codes,18978.40,Education Unit Total,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,All Other Support Staff,21312.25,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Elementary School Counselors,1754.25,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Elementary Teachers,35901.25,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,9171.25,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Kindergarten Teachers,4480.50,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Administrative Support Staff,5416.00,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Administrators,3949.25,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Librarians/media specialists,1837.75,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Library/Media Support Staff,1007.25,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Paraprofessionals/Instructional Aides,27403.75,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Pre-kindergarten Teachers,2350.00,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,School Administrative Support Staff,6327.50,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,School administrators,4875.25,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,School Psychologists,1034.00,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Secondary School Counselors,2615.00,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Secondary Teachers,49919.25,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Student Support Services Staff (w/o Psychology),21456.25,Category Set A,Reported
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Guidance Counselors,4369.25,Derived - Major Staffing Category,Derived
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Staff,18536.50,Derived - Major Staffing Category,Derived
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Other Staff,21312.25,Derived - Major Staffing Category,Derived
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,School Staff,63941.75,Derived - Major Staffing Category,Derived
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,Teachers,92651.00,Derived - Major Staffing Category,Derived
2022-2023,51,VIRGINIA,VA,Virginia Department of Education,01,No Category Codes,200810.75,Education Unit Total,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,All Other Support Staff,21501.90,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Elementary School Counselors,1082.93,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Elementary Teachers,30100.87,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,4147.37,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Kindergarten Teachers,5451.23,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Administrative Support Staff,3119.70,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Administrators,1534.58,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Librarians/media specialists,854.53,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Library/Media Support Staff,0.00,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Missing,,Category Set A,Not reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Paraprofessionals/Instructional Aides,13614.29,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Pre-kindergarten Teachers,633.17,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Administrative Support Staff,5065.37,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School administrators,3737.97,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Psychologists,1066.51,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Secondary School Counselors,1843.73,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Secondary Teachers,27086.41,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Student Support Services Staff (w/o Psychology),3491.78,Category Set A,Reported
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Guidance Counselors,2926.66,Derived - Major Staffing Category,Derived
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Staff,8801.65,Derived - Major Staffing Category,Derived
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Other Staff,21501.90,Derived - Major Staffing Category,Derived
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Staff,27830.45,Derived - Major Staffing Category,Derived
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Teachers,63271.68,Derived - Major Staffing Category,Derived
2022-2023,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,No Category Codes,124332.33,Education Unit Total,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,All Other Support Staff,8243.95,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Elementary School Counselors,328.60,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Elementary Teachers,8188.25,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,390.89,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Kindergarten Teachers,900.50,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Administrative Support Staff,1281.84,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Administrators,1045.00,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Librarians/media specialists,184.14,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Paraprofessionals/Instructional Aides,4056.90,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Pre-kindergarten Teachers,590.33,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Administrative Support Staff,505.68,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School administrators,1152.06,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Psychologists,143.42,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Secondary School Counselors,488.80,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Secondary Teachers,8974.08,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Student Support Services Staff (w/o Psychology),1433.66,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Ungraded Teachers,16.50,Category Set A,Reported
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Guidance Counselors,817.40,Derived - Major Staffing Category,Derived
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Staff,2717.73,Derived - Major Staffing Category,Derived
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Other Staff,8243.95,Derived - Major Staffing Category,Derived
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Staff,7475.86,Derived - Major Staffing Category,Derived
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Teachers,18669.66,Derived - Major Staffing Category,Derived
2022-2023,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,No Category Codes,37924.57,Education Unit Total,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,All Other Support Staff,19172.57,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Elementary School Counselors,886.87,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Elementary Teachers,24486.40,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,1425.61,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Kindergarten Teachers,2909.54,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Administrative Support Staff,2747.94,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Administrators,1282.19,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Librarians/media specialists,907.13,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Library/Media Support Staff,654.05,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Missing,,Category Set A,Not reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Paraprofessionals/Instructional Aides,11003.51,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Pre-kindergarten Teachers,2396.13,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Administrative Support Staff,3760.05,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School administrators,2795.25,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Counselors,95.75,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Psychologists,1028.83,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Secondary School Counselors,1268.83,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Secondary Teachers,29767.76,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Student Support Services Staff (w/o Psychology),9158.51,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Ungraded Teachers,451.34,Category Set A,Reported
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Guidance Counselors,2251.45,Derived - Major Staffing Category,Derived
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Staff,5455.74,Derived - Major Staffing Category,Derived
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Other Staff,19172.57,Derived - Major Staffing Category,Derived
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Staff,29307.33,Derived - Major Staffing Category,Derived
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Teachers,60011.17,Derived - Major Staffing Category,Derived
2022-2023,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,No Category Codes,116198.26,Education Unit Total,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,All Other Support Staff,2982.34,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Elementary School Counselors,101.37,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Elementary Teachers,3427.32,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Instructional Coordinators and Supervisors to the Staff,247.70,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Kindergarten Teachers,399.85,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,LEA Administrative Support Staff,436.35,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,LEA Administrators,383.95,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Librarians/media specialists,76.75,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Library/Media Support Staff,344.98,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Paraprofessionals/Instructional Aides,2430.35,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Pre-kindergarten Teachers,35.02,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,School Administrative Support Staff,558.68,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,School administrators,397.75,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,School Counselors,0.00,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,School Psychologists,87.80,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Secondary School Counselors,199.18,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Secondary Teachers,3449.84,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Student Support Services Staff (w/o Psychology),1060.43,Category Set A,Reported
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Guidance Counselors,300.55,Derived - Major Staffing Category,Derived
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,LEA Staff,1068.00,Derived - Major Staffing Category,Derived
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Other Staff,2982.34,Derived - Major Staffing Category,Derived
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,School Staff,4956.74,Derived - Major Staffing Category,Derived
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,Teachers,7312.03,Derived - Major Staffing Category,Derived
2022-2023,56,WYOMING,WY,Wyoming Department of Education,01,No Category Codes,16619.66,Education Unit Total,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,All Other Support Staff,2085.48,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Elementary School Counselors,198.68,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Elementary Teachers,1979.23,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Instructional Coordinators and Supervisors to the Staff,43.37,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Kindergarten Teachers,21.00,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Administrative Support Staff,17.00,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Administrators,11.33,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Librarians/media specialists,37.18,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Library/Media Support Staff,22.40,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Missing,,Category Set A,Not reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Paraprofessionals/Instructional Aides,1197.92,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Pre-kindergarten Teachers,0.00,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Administrative Support Staff,777.65,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School administrators,215.04,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Counselors,6.00,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Psychologists,59.11,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Secondary Teachers,458.12,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Student Support Services Staff (w/o Psychology),600.75,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Ungraded Teachers,489.27,Category Set A,Reported
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Guidance Counselors,204.68,Derived - Major Staffing Category,Derived
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Staff,71.70,Derived - Major Staffing Category,Derived
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Other Staff,2085.48,Derived - Major Staffing Category,Derived
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Staff,2910.05,Derived - Major Staffing Category,Derived
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Teachers,2947.62,Derived - Major Staffing Category,Derived
2022-2023,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,No Category Codes,8219.52,Education Unit Total,Reported
2022-2023,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,All Other Support Staff,,Category Set A,Not reported
