SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Instructional Coordinators and Supervisors to the Staff,4690.63,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Kindergarten Teachers,21739.14,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Administrative Support Staff,27433.12,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Administrators,8014.45,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Librarians/media specialists,4384.81,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Library/Media Support Staff,1532.50,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Missing,,Category Set A,Not reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Paraprofessionals/Instructional Aides,83298.09,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Pre-kindergarten Teachers,12230.19,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Administrative Support Staff,28333.03,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School administrators,27820.61,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Counselors,13910.95,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Psychologists,2322.39,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Secondary Teachers,164213.1,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Student Support Services Staff (w/o Psychology),31216.35,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Ungraded Teachers,28838.25,Category Set A,Reported
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Guidance Counselors,13910.95,Derived - Major Staffing Category,Derived
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Staff,40138.20,Derived - Major Staffing Category,Derived
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Other Staff,151841.7,Derived - Major Staffing Category,Derived
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Staff,178907.8,Derived - Major Staffing Category,Derived
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Teachers,371002.3,Derived - Major Staffing Category,Derived
2021-2022,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,No Category Codes,755800.9,Education Unit Total,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,All Other Support Staff,,Category Set A,Not reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Elementary School Counselors,300.69,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Elementary Teachers,12092.55,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Instructional Coordinators and Supervisors to the Staff,2816.79,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Kindergarten Teachers,1453.68,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,LEA Administrative Support Staff,,Category Set A,Not reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,LEA Administrators,453.18,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Librarians/media specialists,233.80,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Missing,,Category Set A,Not reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Paraprofessionals/Instructional Aides,,Category Set A,Not reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Pre-kindergarten Teachers,396.71,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,School Administrative Support Staff,,Category Set A,Not reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,School administrators,1711.57,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,49,UTAH,UT,Utah State Board of Education,01,School Psychologists,1462.11,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Secondary School Counselors,1038.42,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Secondary Teachers,13555.60,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Student Support Services Staff (w/o Psychology),,Category Set A,Not reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Ungraded Teachers,3361.90,Category Set A,Reported
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Guidance Counselors,1339.11,Derived - Major Staffing Category,Derived
2021-2022,49,UTAH,UT,Utah State Board of Education,01,LEA Staff,,Derived - Major Staffing Category,Missing
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Other Staff,,Derived - Major Staffing Category,Missing
2021-2022,49,UTAH,UT,Utah State Board of Education,01,School Staff,,Derived - Major Staffing Category,Missing
2021-2022,49,UTAH,UT,Utah State Board of Education,01,Teachers,30860.44,Derived - Major Staffing Category,Derived
2021-2022,49,UTAH,UT,Utah State Board of Education,01,No Category Codes,,Education Unit Total,Suppressed
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,All Other Support Staff,1953.65,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Elementary School Counselors,217.31,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Elementary Teachers,2448.95,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Instructional Coordinators and Supervisors to the Staff,579.72,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Kindergarten Teachers,360.00,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,LEA Administrative Support Staff,581.19,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,LEA Administrators,183.70,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Librarians/media specialists,205.48,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Library/Media Support Staff,57.42,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Missing,,Category Set A,Not reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Paraprofessionals/Instructional Aides,3578.48,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Pre-kindergarten Teachers,223.65,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,School Administrative Support Staff,802.97,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,School administrators,570.85,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,School Counselors,0.00,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,School Psychologists,91.70,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Secondary School Counselors,234.43,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Secondary Teachers,2462.70,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Student Support Services Staff (w/o Psychology),1856.58,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Ungraded Teachers,2470.06,Category Set A,Reported
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Guidance Counselors,451.74,Derived - Major Staffing Category,Derived
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,LEA Staff,1344.61,Derived - Major Staffing Category,Derived
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Other Staff,1953.65,Derived - Major Staffing Category,Derived
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,School Staff,7163.48,Derived - Major Staffing Category,Derived
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,Teachers,7965.36,Derived - Major Staffing Category,Derived
2021-2022,50,VERMONT,VT,Vermont Agency of Education,01,No Category Codes,18878.84,Education Unit Total,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,All Other Support Staff,10755.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Elementary School Counselors,1552.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Elementary Teachers,30455.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2997.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Kindergarten Teachers,4652.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Administrative Support Staff,4851.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Administrators,3863.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Librarians/media specialists,1799.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Library/Media Support Staff,192.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Paraprofessionals/Instructional Aides,3674.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Pre-kindergarten Teachers,2287.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,School Administrative Support Staff,813.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,School administrators,4589.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,School Counselors,235.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,School Psychologists,897.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Secondary School Counselors,2279.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Secondary Teachers,49523.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Student Support Services Staff (w/o Psychology),10508.00,Category Set A,Reported
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Guidance Counselors,4066.00,Derived - Major Staffing Category,Derived
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,LEA Staff,11711.00,Derived - Major Staffing Category,Derived
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Other Staff,10755.00,Derived - Major Staffing Category,Derived
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,School Staff,22472.00,Derived - Major Staffing Category,Derived
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,Teachers,86917.00,Derived - Major Staffing Category,Derived
2021-2022,51,VIRGINIA,VA,Virginia Department of Education,01,No Category Codes,135921.0,Education Unit Total,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,All Other Support Staff,1535.18,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Elementary School Counselors,857.20,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Elementary Teachers,25523.64,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,3688.69,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Kindergarten Teachers,4928.82,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Administrative Support Staff,2036.30,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Administrators,1514.21,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Librarians/media specialists,820.18,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Library/Media Support Staff,0.00,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Missing,,Category Set A,Not reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Paraprofessionals/Instructional Aides,8709.48,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Pre-kindergarten Teachers,597.09,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Administrative Support Staff,3034.73,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School administrators,3715.50,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Counselors,0.00,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Psychologists,1105.55,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Secondary School Counselors,1732.19,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Secondary Teachers,26796.10,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Student Support Services Staff (w/o Psychology),3106.86,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Ungraded Teachers,2301.77,Category Set A,Reported
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Guidance Counselors,2589.39,Derived - Major Staffing Category,Derived
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,LEA Staff,7239.20,Derived - Major Staffing Category,Derived
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Other Staff,1535.18,Derived - Major Staffing Category,Derived
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,School Staff,20492.30,Derived - Major Staffing Category,Derived
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,Teachers,60147.42,Derived - Major Staffing Category,Derived
2021-2022,53,WASHINGTON,WA,Office of Superintendent of Public Instruction,01,No Category Codes,92003.49,Education Unit Total,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,All Other Support Staff,8306.27,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Elementary School Counselors,316.80,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Elementary Teachers,8169.78,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,408.11,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Kindergarten Teachers,921.60,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Administrative Support Staff,1306.66,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Administrators,972.30,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Librarians/media specialists,185.14,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Library/Media Support Staff,,Category Set A,Not reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Paraprofessionals/Instructional Aides,3759.18,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Pre-kindergarten Teachers,598.80,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Administrative Support Staff,497.08,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School administrators,1161.92,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Psychologists,139.00,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Secondary School Counselors,505.60,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Secondary Teachers,9016.40,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Student Support Services Staff (w/o Psychology),1367.51,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Ungraded Teachers,17.00,Category Set A,Reported
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Guidance Counselors,822.40,Derived - Major Staffing Category,Derived
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,LEA Staff,2687.07,Derived - Major Staffing Category,Derived
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Other Staff,8306.27,Derived - Major Staffing Category,Derived
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,School Staff,7109.83,Derived - Major Staffing Category,Derived
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,Teachers,18723.58,Derived - Major Staffing Category,Derived
2021-2022,54,WEST VIRGINIA,WV,West Virginia Department of Education,01,No Category Codes,37649.15,Education Unit Total,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,All Other Support Staff,19095.24,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Elementary School Counselors,849.68,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Elementary Teachers,24392.53,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,1334.50,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Kindergarten Teachers,2942.09,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Administrative Support Staff,2704.87,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Administrators,1235.24,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Librarians/media specialists,928.04,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Library/Media Support Staff,656.38,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Missing,,Category Set A,Not reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Paraprofessionals/Instructional Aides,10661.55,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Pre-kindergarten Teachers,2502.08,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Administrative Support Staff,3827.25,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School administrators,2790.27,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Counselors,91.04,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Psychologists,1017.27,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Secondary School Counselors,1254.37,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Secondary Teachers,30017.63,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Student Support Services Staff (w/o Psychology),9177.39,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Ungraded Teachers,483.06,Category Set A,Reported
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Guidance Counselors,2195.09,Derived - Major Staffing Category,Derived
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,LEA Staff,5274.61,Derived - Major Staffing Category,Derived
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Other Staff,19095.24,Derived - Major Staffing Category,Derived
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,School Staff,29058.15,Derived - Major Staffing Category,Derived
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,Teachers,60337.39,Derived - Major Staffing Category,Derived
2021-2022,55,WISCONSIN,WI,Wisconsin Dept of Public Instruction,01,No Category Codes,115960.5,Education Unit Total,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,All Other Support Staff,2986.03,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Elementary School Counselors,98.66,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Elementary Teachers,3400.65,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Instructional Coordinators and Supervisors to the Staff,214.12,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Kindergarten Teachers,400.09,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,LEA Administrative Support Staff,435.93,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,LEA Administrators,389.52,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Librarians/media specialists,80.08,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Library/Media Support Staff,338.19,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Paraprofessionals/Instructional Aides,2436.09,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Pre-kindergarten Teachers,36.24,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,School Administrative Support Staff,551.66,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,School administrators,397.69,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,School Counselors,0.00,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,School Psychologists,95.02,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Secondary School Counselors,201.69,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Secondary Teachers,3470.76,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Student Support Services Staff (w/o Psychology),1009.65,Category Set A,Reported
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Guidance Counselors,300.35,Derived - Major Staffing Category,Derived
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,LEA Staff,1039.57,Derived - Major Staffing Category,Derived
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Other Staff,2986.03,Derived - Major Staffing Category,Derived
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,School Staff,4908.38,Derived - Major Staffing Category,Derived
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,Teachers,7307.74,Derived - Major Staffing Category,Derived
2021-2022,56,WYOMING,WY,Wyoming Department of Education,01,No Category Codes,16542.07,Education Unit Total,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,All Other Support Staff,2964.48,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Elementary School Counselors,227.80,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Elementary Teachers,3170.79,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Instructional Coordinators and Supervisors to the Staff,50.03,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Kindergarten Teachers,101.93,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Administrative Support Staff,37.50,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Administrators,32.24,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Librarians/media specialists,41.50,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Library/Media Support Staff,28.00,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Missing,,Category Set A,Not reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Paraprofessionals/Instructional Aides,1202.88,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Pre-kindergarten Teachers,70.50,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Administrative Support Staff,947.47,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School administrators,386.05,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Counselors,67.84,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Psychologists,69.41,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Secondary Teachers,1027.84,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Student Support Services Staff (w/o Psychology),592.06,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Ungraded Teachers,266.68,Category Set A,Reported
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Guidance Counselors,295.64,Derived - Major Staffing Category,Derived
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,LEA Staff,119.77,Derived - Major Staffing Category,Derived
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Other Staff,2964.48,Derived - Major Staffing Category,Derived
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,School Staff,3267.37,Derived - Major Staffing Category,Derived
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,Teachers,4637.74,Derived - Major Staffing Category,Derived
2021-2022,59,BUREAU OF INDIAN EDUCATION,BI,Bureau of Indian Education,01,No Category Codes,11285.00,Education Unit Total,Reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,All Other Support Staff,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Elementary School Counselors,,Category Set A,Not reported
2021-2022,60,AMERICAN SAMOA,AS,American Samoa Department of Education,01,Elementary Teachers,,Category Set A,Not reported
