SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Staff,2651.34,Derived - Major Staffing Category,Derived
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Student Support Services Staff (w/o Psychology),1479.76,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Other Staff,8835.49,Derived - Major Staffing Category,Derived
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Secondary School Counselors,408.25,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,School Psychologists,334.14,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,School administrators,1118.56,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,School Administrative Support Staff,1666.90,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Secondary Teachers,8444.48,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Teachers,23943.47,Derived - Major Staffing Category,Derived
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Guidance Counselors,879.56,Derived - Major Staffing Category,Derived
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Paraprofessionals/Instructional Aides,7173.03,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Library/Media Support Staff,395.24,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Librarians/media specialists,532.99,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Administrators,749.23,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,LEA Administrative Support Staff,1193.04,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Kindergarten Teachers,1592.89,Category Set A,Imputation
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Instructional Coordinators and Supervisors to the Staff,709.07,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Elementary Teachers,13019.56,Category Set A,Imputation
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Pre-kindergarten Teachers,886.54,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,Elementary School Counselors,471.31,Category Set A,Reported
2020-2021,31,NEBRASKA,NE,Nebraska Department of Education,01,All Other Support Staff,8835.49,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,No Category Codes,47106.50,Education Unit Total,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Teachers,23746.00,Derived - Major Staffing Category,Derived
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,School Staff,12169.50,Derived - Major Staffing Category,Derived
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Other Staff,6913.00,Derived - Major Staffing Category,Derived
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,LEA Staff,3193.00,Derived - Major Staffing Category,Derived
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Guidance Counselors,1085.00,Derived - Major Staffing Category,Derived
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Ungraded Teachers,1762.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Secondary Teachers,10252.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Secondary School Counselors,648.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,School Psychologists,244.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Student Support Services Staff (w/o Psychology),560.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,School Counselors,88.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,School administrators,1529.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,School Administrative Support Staff,2615.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Pre-kindergarten Teachers,75.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Paraprofessionals/Instructional Aides,6559.50,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Library/Media Support Staff,404.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Librarians/media specialists,258.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrators,60.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,LEA Administrative Support Staff,1506.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Kindergarten Teachers,1617.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1627.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Elementary Teachers,10040.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,Elementary School Counselors,349.00,Category Set A,Reported
2020-2021,32,NEVADA,NV,Nevada Department of Education,01,All Other Support Staff,6913.00,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Teachers,14799.90,Derived - Major Staffing Category,Derived
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Staff,10243.08,Derived - Major Staffing Category,Derived
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Other Staff,4499.90,Derived - Major Staffing Category,Derived
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Guidance Counselors,813.40,Derived - Major Staffing Category,Derived
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Student Support Services Staff (w/o Psychology),1360.21,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Secondary Teachers,4559.20,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Psychologists,225.97,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Secondary School Counselors,346.90,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School administrators,814.80,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,School Administrative Support Staff,1303.70,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Pre-kindergarten Teachers,209.20,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Paraprofessionals/Instructional Aides,5997.50,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Missing,,Category Set A,Not reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Staff,1699.36,Derived - Major Staffing Category,Derived
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,No Category Codes,32055.64,Education Unit Total,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Library/Media Support Staff,215.10,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Librarians/media specialists,325.80,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Administrators,739.54,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,LEA Administrative Support Staff,734.42,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Kindergarten Teachers,688.60,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Instructional Coordinators and Supervisors to the Staff,225.40,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Elementary Teachers,9342.90,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,Elementary School Counselors,466.50,Category Set A,Reported
2020-2021,33,NEW HAMPSHIRE,NH,NH Dept of Education,01,All Other Support Staff,4499.90,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,No Category Codes,238613.61,Education Unit Total,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Teachers,116530.03,Derived - Major Staffing Category,Derived
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Other Staff,36511.50,Derived - Major Staffing Category,Derived
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Staff,10936.40,Derived - Major Staffing Category,Derived
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Guidance Counselors,4071.62,Derived - Major Staffing Category,Derived
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Ungraded Teachers,18143.06,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),11807.19,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Secondary Teachers,36723.24,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Secondary School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Psychologists,2085.03,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Counselors,4071.62,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School administrators,5256.00,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,9419.65,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,School Staff,70564.06,Derived - Major Staffing Category,Derived
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,4156.83,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,40780.05,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,0.00,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Librarians/media specialists,1216.14,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Administrators,1474.44,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,5419.90,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,2880.56,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,4042.06,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Elementary Teachers,54626.34,Category Set A,Reported
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,34,NEW JERSEY,NJ,NEW JERSEY DEPARTMENT OF EDUCATION,01,All Other Support Staff,36511.50,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,No Category Codes,37344.19,Education Unit Total,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Teachers,21576.65,Derived - Major Staffing Category,Derived
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Staff,10939.83,Derived - Major Staffing Category,Derived
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Other Staff,3592.93,Derived - Major Staffing Category,Derived
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Guidance Counselors,715.57,Derived - Major Staffing Category,Derived
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Ungraded Teachers,3954.79,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Student Support Services Staff (w/o Psychology),1585.57,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Secondary School Counselors,436.90,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Psychologists,15.91,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Counselors,5.35,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Secondary Teachers,8303.01,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Staff,519.21,Derived - Major Staffing Category,Derived
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School administrators,1229.95,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,School Administrative Support Staff,2016.37,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Pre-kindergarten Teachers,568.13,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Paraprofessionals/Instructional Aides,5783.33,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Missing,,Category Set A,Not reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Library/Media Support Staff,118.13,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Librarians/media specialists,190.57,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Administrators,233.29,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,LEA Administrative Support Staff,27.83,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Kindergarten Teachers,1079.95,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Instructional Coordinators and Supervisors to the Staff,258.09,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Elementary Teachers,7670.77,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,Elementary School Counselors,273.32,Category Set A,Reported
2020-2021,35,NEW MEXICO,NM,New Mexico Public Education Department,01,All Other Support Staff,3592.93,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,No Category Codes,416714.14,Education Unit Total,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Teachers,213537.44,Derived - Major Staffing Category,Derived
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Other Staff,56094.90,Derived - Major Staffing Category,Derived
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Staff,33514.73,Derived - Major Staffing Category,Derived
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Guidance Counselors,7446.27,Derived - Major Staffing Category,Derived
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Student Support Services Staff (w/o Psychology),11667.86,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Secondary Teachers,95932.49,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Secondary School Counselors,3240.67,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Psychologists,4086.89,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Counselors,2804.96,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School administrators,9617.37,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Administrative Support Staff,2356.90,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Ungraded Teachers,1651.52,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,School Staff,106120.80,Derived - Major Staffing Category,Derived
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Pre-kindergarten Teachers,702.38,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Paraprofessionals/Instructional Aides,76367.00,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Missing,,Category Set A,Not reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Library/Media Support Staff,1069.20,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Librarians/media specialists,955.58,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Administrators,3953.94,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,LEA Administrative Support Staff,23683.80,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Kindergarten Teachers,13239.32,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Instructional Coordinators and Supervisors to the Staff,5876.99,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Elementary Teachers,102011.73,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,Elementary School Counselors,1400.64,Category Set A,Reported
2020-2021,36,NEW YORK,NY,NEW YORK STATE EDUCATION DEPARTMENT,01,All Other Support Staff,56094.90,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Teachers,101057.02,Derived - Major Staffing Category,Derived
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Staff,48316.16,Derived - Major Staffing Category,Derived
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Other Staff,28070.19,Derived - Major Staffing Category,Derived
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Staff,8645.30,Derived - Major Staffing Category,Derived
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Guidance Counselors,4637.79,Derived - Major Staffing Category,Derived
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Ungraded Teachers,835.10,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Student Support Services Staff (w/o Psychology),9249.09,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Secondary School Counselors,2620.83,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Secondary Teachers,29074.93,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Psychologists,2817.88,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Counselors,132.52,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School administrators,6108.52,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,School Administrative Support Staff,6916.43,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Pre-kindergarten Teachers,1987.39,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Paraprofessionals/Instructional Aides,20988.11,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,No Category Codes,190726.46,Education Unit Total,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Missing,,Category Set A,Not reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Library/Media Support Staff,212.71,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Librarians/media specialists,2023.42,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Administrators,1784.59,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,LEA Administrative Support Staff,5691.15,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Kindergarten Teachers,6890.83,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,1169.56,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Elementary Teachers,62268.77,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,Elementary School Counselors,1884.44,Category Set A,Reported
2020-2021,37,NORTH CAROLINA,NC,NC Department of Public Instruction,01,All Other Support Staff,28070.19,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,No Category Codes,19480.98,Education Unit Total,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Staff,5738.74,Derived - Major Staffing Category,Derived
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Other Staff,2812.42,Derived - Major Staffing Category,Derived
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Staff,1070.19,Derived - Major Staffing Category,Derived
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Student Support Services Staff (w/o Psychology),952.17,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Secondary Teachers,3118.07,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Secondary School Counselors,0.00,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Psychologists,65.26,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Counselors,386.81,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School administrators,520.41,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,School Administrative Support Staff,589.73,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Guidance Counselors,386.81,Derived - Major Staffing Category,Derived
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Pre-kindergarten Teachers,168.55,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Paraprofessionals/Instructional Aides,3251.51,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Missing,,Category Set A,Not reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Library/Media Support Staff,185.08,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Teachers,9472.82,Derived - Major Staffing Category,Derived
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Librarians/media specialists,174.58,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Administrators,532.49,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,LEA Administrative Support Staff,315.01,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Kindergarten Teachers,603.23,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Instructional Coordinators and Supervisors to the Staff,222.69,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Elementary Teachers,5582.97,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,Elementary School Counselors,0.00,Category Set A,Reported
2020-2021,38,NORTH DAKOTA,ND,North Dakota Department of Public Instruction,01,All Other Support Staff,2812.42,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,No Category Codes,320877.72,Education Unit Total,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Teachers,101147.65,Derived - Major Staffing Category,Derived
2020-2021,39,OHIO,OH,Ohio Department of Education,01,School Staff,73938.25,Derived - Major Staffing Category,Derived
2020-2021,39,OHIO,OH,Ohio Department of Education,01,LEA Staff,18925.55,Derived - Major Staffing Category,Derived
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Guidance Counselors,4082.12,Derived - Major Staffing Category,Derived
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Ungraded Teachers,2280.33,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Student Support Services Staff (w/o Psychology),27668.83,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Secondary Teachers,47211.75,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,School Psychologists,2002.07,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,School Counselors,4082.12,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,School administrators,5671.74,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,School Administrative Support Staff,11669.92,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Pre-kindergarten Teachers,2284.72,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Other Staff,122784.04,Derived - Major Staffing Category,Derived
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Paraprofessionals/Instructional Aides,24685.54,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Library/Media Support Staff,1517.43,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Librarians/media specialists,722.72,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,LEA Administrators,2685.78,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,LEA Administrative Support Staff,14171.34,Category Set A,Reported
